Month,LocationID,ItemID,BeginningOnHand,PurchasedQty,SoldQty,AdjustmentsQty
2020-08-01,L01,7,16,0,6,0
2020-09-01,L01,7,10,43,8,0
2020-10-01,L01,7,45,0,8,0
2020-11-01,L01,7,37,0,4,0
2020-12-01,L01,7,33,0,4,0
2021-01-01,L01,7,29,0,3,0
2021-02-01,L01,7,26,0,3,0
2021-03-01,L01,7,23,0,4,0
2021-04-01,L01,7,19,0,5,0
2021-05-01,L01,7,14,0,2,0
2021-06-01,L01,7,12,0,7,0
2021-07-01,L01,7,5,48,6,0
2021-08-01,L01,7,47,0,4,0
2021-09-01,L01,7,43,0,5,0
2021-10-01,L01,7,38,0,4,0
2021-11-01,L01,7,34,0,6,-4
2021-12-01,L01,7,24,0,2,-2
2022-01-01,L01,7,20,0,3,0
2022-02-01,L01,7,17,0,1,0
2022-03-01,L01,7,16,0,8,0
2022-04-01,L01,7,8,45,3,0
2022-05-01,L01,7,50,0,8,0
2022-06-01,L01,7,42,0,3,0
2022-07-01,L01,7,39,0,5,0
2022-08-01,L01,7,34,0,5,0
2022-09-01,L01,7,29,0,6,0
2022-10-01,L01,7,23,0,3,0
2022-11-01,L01,7,20,0,4,0
2022-12-01,L01,7,16,0,2,0
2023-01-01,L01,7,14,0,4,0
2023-02-01,L01,7,10,43,3,0
2023-03-01,L01,7,50,0,4,0
2023-04-01,L01,7,46,0,4,0
2023-05-01,L01,7,42,0,2,0
2023-06-01,L01,7,40,0,1,0
2023-07-01,L01,7,39,0,5,0
2023-08-01,L01,7,34,0,5,0
2023-09-01,L01,7,29,0,4,0
2023-10-01,L01,7,25,0,5,-3
2023-11-01,L01,7,17,0,1,0
2023-12-01,L01,7,16,0,1,0
2024-01-01,L01,7,15,0,5,0
2024-02-01,L01,7,10,43,2,0
2024-03-01,L01,7,51,0,4,0
2024-04-01,L01,7,47,0,6,0
2024-05-01,L01,7,41,0,5,0
2024-06-01,L01,7,36,0,4,0
2024-07-01,L01,7,32,0,3,0
2024-08-01,L01,7,29,0,1,0
2024-09-01,L01,7,28,0,2,0
2024-10-01,L01,7,26,0,3,0
2024-11-01,L01,7,23,0,4,0
2024-12-01,L01,7,19,0,6,0
2025-01-01,L01,7,13,0,8,-1
2025-02-01,L01,7,4,49,10,-2
2025-03-01,L01,7,41,0,6,0
2025-04-01,L01,7,35,0,5,0
2025-05-01,L01,7,30,0,3,0
2025-06-01,L01,7,27,0,5,0
2025-07-01,L01,7,22,0,6,0
2025-08-01,L01,7,16,0,7,0
2025-09-01,L01,7,9,44,8,0
2025-10-01,L01,7,45,0,7,0
2025-11-01,L01,7,38,0,4,-1
2025-12-01,L01,7,33,0,6,0
2017-01-01,L01,8,56,0,0,0
2017-02-01,L01,8,56,0,3,0
2017-03-01,L01,8,53,0,5,0
2017-04-01,L01,8,48,0,5,0
2017-05-01,L01,8,43,0,5,0
2017-06-01,L01,8,38,0,11,0
2017-07-01,L01,8,27,0,4,0
2017-08-01,L01,8,23,0,5,0
2017-09-01,L01,8,18,0,4,0
2017-10-01,L01,8,14,0,3,0
2017-11-01,L01,8,11,45,3,0
2017-12-01,L01,8,53,0,2,0
2018-01-01,L01,8,51,0,2,0
2018-02-01,L01,8,49,0,1,0
2018-03-01,L01,8,48,0,3,0
2018-04-01,L01,8,45,0,3,0
2018-05-01,L01,8,42,0,5,0
2018-06-01,L01,8,37,0,6,0
2018-07-01,L01,8,31,0,3,0
2018-08-01,L01,8,28,0,4,0
2018-09-01,L01,8,24,0,4,0
2018-10-01,L01,8,20,0,3,0
2018-11-01,L01,8,17,0,2,0
2018-12-01,L01,8,15,0,1,0
2019-01-01,L01,8,14,0,0,0
2019-02-01,L01,8,14,0,1,0
2019-03-01,L01,8,13,0,4,0
2019-04-01,L01,8,9,47,6,0
2019-05-01,L01,8,50,0,5,0
2019-06-01,L01,8,45,0,4,-1
2019-07-01,L01,8,40,0,7,0
2019-08-01,L01,8,33,0,1,0
2019-09-01,L01,8,32,0,1,0
2019-10-01,L01,8,31,0,5,0
2019-11-01,L01,8,26,0,3,0
2019-12-01,L01,8,23,0,1,0
2020-01-01,L01,8,22,0,3,0
2020-02-01,L01,8,19,0,2,0
2020-03-01,L01,8,17,0,4,0
2020-04-01,L01,8,13,0,4,-2
2020-05-01,L01,8,7,49,4,0
2020-06-01,L01,8,52,0,3,0
2020-07-01,L01,8,49,0,6,0
2020-08-01,L01,8,43,0,2,-2
2020-09-01,L01,8,39,0,4,0
2020-10-01,L01,8,35,0,8,-2
2020-11-01,L01,8,25,0,7,0
2020-12-01,L01,8,18,0,2,0
2021-01-01,L01,8,16,0,4,0
2021-02-01,L01,8,12,0,2,0
2021-03-01,L01,8,10,46,2,0
2021-04-01,L01,8,54,0,7,0
2021-05-01,L01,8,47,0,6,0
2021-06-01,L01,8,41,0,1,0
2021-07-01,L01,8,40,0,6,0
2021-08-01,L01,8,34,0,9,0
2021-09-01,L01,8,25,0,3,0
2021-10-01,L01,8,22,0,3,0
2021-11-01,L01,8,19,0,2,0
2021-12-01,L01,8,17,0,5,0
2022-01-01,L01,8,12,0,3,0
2022-02-01,L01,8,9,47,0,0
2022-03-01,L01,8,56,0,6,0
2022-04-01,L01,8,50,0,5,-3
2022-05-01,L01,8,42,0,5,0
2022-06-01,L01,8,37,0,8,0
2022-07-01,L01,8,29,0,5,0
2022-08-01,L01,8,24,0,9,0
2022-09-01,L01,8,15,0,5,0
2022-10-01,L01,8,10,46,1,0
2022-11-01,L01,8,55,0,3,0
2022-12-01,L01,8,52,0,4,0
2023-01-01,L01,8,48,0,5,0
2023-02-01,L01,8,43,0,4,1
2023-03-01,L01,8,40,0,3,0
2023-04-01,L01,8,37,0,6,0
2023-05-01,L01,8,31,0,2,0
2023-06-01,L01,8,29,0,6,0
2023-07-01,L01,8,23,0,2,0
2023-08-01,L01,8,21,0,4,0
2023-09-01,L01,8,17,0,2,-1
2023-10-01,L01,8,14,0,3,0
2023-11-01,L01,8,11,45,5,0
2023-12-01,L01,8,51,0,2,0
2024-01-01,L01,8,49,0,4,0
2024-02-01,L01,8,45,0,3,0
2024-03-01,L01,8,42,0,3,0
2024-04-01,L01,8,39,0,6,0
2024-05-01,L01,8,33,0,8,0
2024-06-01,L01,8,25,0,3,0
2024-07-01,L01,8,22,0,4,0
2024-08-01,L01,8,18,0,6,0
2024-09-01,L01,8,12,0,9,0
2024-10-01,L01,8,3,53,8,0
2024-11-01,L01,8,48,0,4,0
2024-12-01,L01,8,44,0,2,0
2025-01-01,L01,8,42,0,6,0
2025-02-01,L01,8,36,0,6,0
2025-03-01,L01,8,30,0,9,0
2025-04-01,L01,8,21,0,14,0
2025-05-01,L01,8,7,49,7,-5
2025-06-01,L01,8,44,0,7,0
2025-07-01,L01,8,37,0,6,0
2025-08-01,L01,8,31,0,5,0
2025-09-01,L01,8,26,0,8,0
2025-10-01,L01,8,18,0,4,-2
2025-11-01,L01,8,12,0,6,-2
2025-12-01,L01,8,4,52,7,0
2017-01-01,L01,9,60,0,2,-3
2017-02-01,L01,9,55,0,1,-2
2017-03-01,L01,9,52,0,1,0
2017-04-01,L01,9,51,0,2,0
2017-05-01,L01,9,49,0,5,0
2017-06-01,L01,9,44,0,8,0
2017-07-01,L01,9,36,0,2,0
2017-08-01,L01,9,34,0,4,0
2017-09-01,L01,9,30,0,1,0
2017-10-01,L01,9,29,0,0,0
2017-11-01,L01,9,29,0,0,0
2017-12-01,L01,9,29,0,3,0
2018-01-01,L01,9,26,0,3,0
2018-02-01,L01,9,23,0,2,0
2018-03-01,L01,9,21,0,3,0
2018-04-01,L01,9,18,0,5,0
2018-05-01,L01,9,13,0,6,0
2018-06-01,L01,9,7,53,2,-2
2018-07-01,L01,9,56,0,4,0
2018-08-01,L01,9,52,0,3,0
2018-09-01,L01,9,49,0,5,0
2018-10-01,L01,9,44,0,3,0
2018-11-01,L01,9,41,0,0,-2
2018-12-01,L01,9,39,0,1,0
2019-01-01,L01,9,38,0,1,-2
2019-02-01,L01,9,35,0,1,0
2019-03-01,L01,9,34,0,3,0
2019-04-01,L01,9,31,0,6,0
2019-05-01,L01,9,25,0,3,0
2019-06-01,L01,9,22,0,1,0
2019-07-01,L01,9,21,0,6,-2
2019-08-01,L01,9,13,0,4,0
2019-09-01,L01,9,9,51,2,0
2019-10-01,L01,9,58,0,2,-3
2019-11-01,L01,9,53,0,3,0
2019-12-01,L01,9,50,0,2,0
2020-01-01,L01,9,48,0,6,0
2020-02-01,L01,9,42,0,2,0
2020-03-01,L01,9,40,0,2,0
2020-04-01,L01,9,38,0,5,0
2020-05-01,L01,9,33,0,8,0
2020-06-01,L01,9,25,0,8,0
2020-07-01,L01,9,17,0,6,-1
2020-08-01,L01,9,10,50,6,0
2020-09-01,L01,9,54,0,3,0
2020-10-01,L01,9,51,0,2,0
2020-11-01,L01,9,49,0,1,0
2020-12-01,L01,9,48,0,1,0
2021-01-01,L01,9,47,0,3,0
2021-02-01,L01,9,44,0,1,0
2021-03-01,L01,9,43,0,7,0
2021-04-01,L01,9,36,0,7,0
2021-05-01,L01,9,29,0,5,0
2021-06-01,L01,9,24,0,11,0
2021-07-01,L01,9,13,0,4,0
2021-08-01,L01,9,9,51,8,0
2021-09-01,L01,9,52,0,7,0
2021-10-01,L01,9,45,0,1,0
2021-11-01,L01,9,44,0,3,0
2021-12-01,L01,9,41,0,4,0
2022-01-01,L01,9,37,0,2,-4
2022-02-01,L01,9,31,0,2,0
2022-03-01,L01,9,29,0,10,0
2022-04-01,L01,9,19,0,8,0
2022-05-01,L01,9,11,49,2,0
2022-06-01,L01,9,58,0,6,0
2022-07-01,L01,9,52,0,5,0
2022-08-01,L01,9,47,0,5,0
2022-09-01,L01,9,42,0,4,0
2022-10-01,L01,9,38,0,4,0
2022-11-01,L01,9,34,0,1,0
2022-12-01,L01,9,33,0,2,0
2023-01-01,L01,9,31,0,3,0
2023-02-01,L01,9,28,0,3,0
2023-03-01,L01,9,25,0,5,0
2023-04-01,L01,9,20,0,5,-2
2023-05-01,L01,9,13,0,1,0
2023-06-01,L01,9,12,0,9,0
2023-07-01,L01,9,3,57,10,0
2023-08-01,L01,9,50,0,6,-2
2023-09-01,L01,9,42,0,4,0
2023-10-01,L01,9,38,0,1,0
2023-11-01,L01,9,37,0,2,0
2023-12-01,L01,9,35,0,4,0
2024-01-01,L01,9,31,0,6,0
2024-02-01,L01,9,25,0,2,0
2024-03-01,L01,9,23,0,5,0
2024-04-01,L01,9,18,0,3,0
2024-05-01,L01,9,15,0,4,0
2024-06-01,L01,9,11,49,2,0
2024-07-01,L01,9,58,0,2,0
2024-08-01,L01,9,56,0,7,0
2024-09-01,L01,9,49,0,4,0
2024-10-01,L01,9,45,0,7,0
2024-11-01,L01,9,38,0,4,0
2024-12-01,L01,9,34,0,11,0
2025-01-01,L01,9,23,0,9,-2
2025-02-01,L01,9,12,0,11,0
2025-03-01,L01,9,1,59,11,-4
2025-04-01,L01,9,45,0,8,-2
2025-05-01,L01,9,35,0,9,-1
2025-06-01,L01,9,25,0,5,-1
2025-07-01,L01,9,19,0,7,0
2025-08-01,L01,9,12,0,7,0
2025-09-01,L01,9,5,55,10,0
2025-10-01,L01,9,50,0,6,0
2025-11-01,L01,9,44,0,4,0
2025-12-01,L01,9,40,0,10,-3
2017-01-01,L01,10,73,0,2,0
2017-02-01,L01,10,71,0,2,0
2017-03-01,L01,10,69,0,1,0
2017-04-01,L01,10,68,0,4,0
2017-05-01,L01,10,64,0,2,0
2017-06-01,L01,10,62,0,3,0
2017-07-01,L01,10,59,0,5,0
2017-08-01,L01,10,54,0,4,0
2017-09-01,L01,10,50,0,2,0
2017-10-01,L01,10,48,0,1,0
2017-11-01,L01,10,47,0,2,0
2017-12-01,L01,10,45,0,3,0
2018-01-01,L01,10,42,0,4,0
2018-02-01,L01,10,38,0,3,0
2018-03-01,L01,10,35,0,10,0
2018-04-01,L01,10,25,0,7,0
2018-05-01,L01,10,18,0,2,0
2018-06-01,L01,10,16,0,2,0
2018-07-01,L01,10,14,59,3,0
2018-08-01,L01,10,70,0,4,0
2018-09-01,L01,10,66,0,3,0
2018-10-01,L01,10,63,0,5,0
2018-11-01,L01,10,58,0,4,0
2018-12-01,L01,10,54,0,0,0
2019-01-01,L01,10,54,0,1,0
2019-02-01,L01,10,53,0,1,0
2019-03-01,L01,10,52,0,4,0
2019-04-01,L01,10,48,0,8,0
2019-05-01,L01,10,40,0,3,0
2019-06-01,L01,10,37,0,9,0
2019-07-01,L01,10,28,0,2,0
2019-08-01,L01,10,26,0,6,0
2019-09-01,L01,10,20,0,2,0
2019-10-01,L01,10,18,0,9,0
2019-11-01,L01,10,9,64,2,0
2019-12-01,L01,10,71,0,1,0
2020-01-01,L01,10,70,0,2,0
2020-02-01,L01,10,68,0,6,0
2020-03-01,L01,10,62,0,4,0
2020-04-01,L01,10,58,0,6,0
2020-05-01,L01,10,52,0,5,0
2020-06-01,L01,10,47,0,4,0
2020-07-01,L01,10,43,0,4,0
2020-08-01,L01,10,39,0,7,0
2020-09-01,L01,10,32,0,4,0
2020-10-01,L01,10,28,0,3,0
2020-11-01,L01,10,25,0,3,0
2020-12-01,L01,10,22,0,6,0
2021-01-01,L01,10,16,0,4,0
2021-02-01,L01,10,12,61,3,0
2021-03-01,L01,10,70,0,2,-4
2021-04-01,L01,10,64,0,5,0
2021-05-01,L01,10,59,0,6,0
2021-06-01,L01,10,53,0,2,0
2021-07-01,L01,10,51,0,7,0
2021-08-01,L01,10,44,0,6,-3
2021-09-01,L01,10,35,0,6,0
2021-10-01,L01,10,29,0,6,0
2021-11-01,L01,10,23,0,3,2
2021-12-01,L01,10,22,0,3,0
2022-01-01,L01,10,19,0,3,0
2022-02-01,L01,10,16,0,2,0
2022-03-01,L01,10,14,59,2,0
2022-04-01,L01,10,71,0,6,0
2022-05-01,L01,10,65,0,4,0
2022-06-01,L01,10,61,0,5,1
2022-07-01,L01,10,57,0,4,0
2022-08-01,L01,10,53,0,5,-2
2022-09-01,L01,10,46,0,7,0
2022-10-01,L01,10,39,0,3,0
2022-11-01,L01,10,36,0,4,0
2022-12-01,L01,10,32,0,1,0
2023-01-01,L01,10,31,0,4,0
2023-02-01,L01,10,27,0,7,0
2023-03-01,L01,10,20,0,3,0
2023-04-01,L01,10,17,0,2,0
2023-05-01,L01,10,15,0,1,0
2023-06-01,L01,10,14,59,5,-3
2023-07-01,L01,10,65,0,4,0
2023-08-01,L01,10,61,0,2,0
2023-09-01,L01,10,59,0,5,0
2023-10-01,L01,10,54,0,4,0
2023-11-01,L01,10,50,0,3,0
2023-12-01,L01,10,47,0,1,-2
2024-01-01,L01,10,44,0,11,-2
2024-02-01,L01,10,31,0,2,-2
2024-03-01,L01,10,27,0,10,0
2024-04-01,L01,10,17,0,2,0
2024-05-01,L01,10,15,0,3,0
2024-06-01,L01,10,12,61,2,0
2024-07-01,L01,10,71,0,3,0
2024-08-01,L01,10,68,0,3,0
2024-09-01,L01,10,65,0,4,0
2024-10-01,L01,10,61,0,3,0
2024-11-01,L01,10,58,0,0,0
2024-12-01,L01,10,58,0,8,0
2025-01-01,L01,10,50,0,6,0
2025-02-01,L01,10,44,0,4,0
2025-03-01,L01,10,40,0,13,0
2025-04-01,L01,10,27,0,6,0
2025-05-01,L01,10,21,0,6,0
2025-06-01,L01,10,15,0,6,0
2025-07-01,L01,10,9,64,13,0
2025-08-01,L01,10,60,0,6,0
2025-09-01,L01,10,54,0,9,1
2025-10-01,L01,10,46,0,6,0
2025-11-01,L01,10,40,0,5,0
2025-12-01,L01,10,35,0,7,0
2017-01-01,L01,11,60,0,2,-3
2017-02-01,L01,11,55,0,1,0
2017-03-01,L01,11,54,0,7,-1
2017-04-01,L01,11,46,0,7,0
2017-05-01,L01,11,39,0,7,0
2017-06-01,L01,11,32,0,7,0
2017-07-01,L01,11,25,0,4,0
2017-08-01,L01,11,21,0,4,0
2017-09-01,L01,11,17,0,6,0
2017-10-01,L01,11,11,49,3,-3
2017-11-01,L01,11,54,0,0,0
2017-12-01,L01,11,54,0,1,0
2018-01-01,L01,11,53,0,5,0
2018-02-01,L01,11,48,0,2,0
2018-03-01,L01,11,46,0,13,0
2018-04-01,L01,11,33,0,5,-2
2018-05-01,L01,11,26,0,3,0
2018-06-01,L01,11,23,0,8,0
2018-07-01,L01,11,15,0,2,0
2018-08-01,L01,11,13,0,3,0
2018-09-01,L01,11,10,50,4,0
2018-10-01,L01,11,56,0,2,0
2018-11-01,L01,11,54,0,4,0
2018-12-01,L01,11,50,0,3,0
2019-01-01,L01,11,47,0,0,-2
2019-02-01,L01,11,45,0,0,0
2019-03-01,L01,11,45,0,4,0
2019-04-01,L01,11,41,0,5,0
2019-05-01,L01,11,36,0,4,0
2019-06-01,L01,11,32,0,2,0
2019-07-01,L01,11,30,0,7,0
2019-08-01,L01,11,23,0,0,0
2019-09-01,L01,11,23,0,3,0
2019-10-01,L01,11,20,0,8,-1
2019-11-01,L01,11,11,49,3,-4
2019-12-01,L01,11,53,0,4,0
2020-01-01,L01,11,49,0,2,0
2020-02-01,L01,11,47,0,3,0
2020-03-01,L01,11,44,0,3,0
2020-04-01,L01,11,41,0,4,0
2020-05-01,L01,11,37,0,4,0
2020-06-01,L01,11,33,0,3,0
2020-07-01,L01,11,30,0,4,0
2020-08-01,L01,11,26,0,6,-2
2020-09-01,L01,11,18,0,2,0
2020-10-01,L01,11,16,0,8,0
2020-11-01,L01,11,8,52,3,0
2020-12-01,L01,11,57,0,7,0
2021-01-01,L01,11,50,0,0,0
2021-02-01,L01,11,50,0,3,0
2021-03-01,L01,11,47,0,5,0
2021-04-01,L01,11,42,0,4,0
2021-05-01,L01,11,38,0,5,0
2021-06-01,L01,11,33,0,5,0
2021-07-01,L01,11,28,0,9,0
2021-08-01,L01,11,19,0,5,0
2021-09-01,L01,11,14,0,2,0
2021-10-01,L01,11,12,0,1,-1
2021-11-01,L01,11,10,50,1,0
2021-12-01,L01,11,59,0,2,0
2022-01-01,L01,11,57,0,4,0
2022-02-01,L01,11,53,0,2,0
2022-03-01,L01,11,51,0,11,0
2022-04-01,L01,11,40,0,12,0
2022-05-01,L01,11,28,0,3,0
2022-06-01,L01,11,25,0,7,0
2022-07-01,L01,11,18,0,5,0
2022-08-01,L01,11,13,0,2,0
2022-09-01,L01,11,11,49,10,-5
2022-10-01,L01,11,45,0,5,0
2022-11-01,L01,11,40,0,5,-5
2022-12-01,L01,11,30,0,4,0
2023-01-01,L01,11,26,0,5,0
2023-02-01,L01,11,21,0,9,0
2023-03-01,L01,11,12,0,3,-1
2023-04-01,L01,11,8,52,2,-2
2023-05-01,L01,11,56,0,3,0
2023-06-01,L01,11,53,0,2,0
2023-07-01,L01,11,51,0,5,0
2023-08-01,L01,11,46,0,9,0
2023-09-01,L01,11,37,0,5,0
2023-10-01,L01,11,32,0,1,0
2023-11-01,L01,11,31,0,3,0
2023-12-01,L01,11,28,0,4,-2
2024-01-01,L01,11,22,0,10,0
2024-02-01,L01,11,12,0,5,0
2024-03-01,L01,11,7,53,3,0
2024-04-01,L01,11,57,0,4,-1
2024-05-01,L01,11,52,0,6,0
2024-06-01,L01,11,46,0,5,0
2024-07-01,L01,11,41,0,5,0
2024-08-01,L01,11,36,0,7,0
2024-09-01,L01,11,29,0,2,0
2024-10-01,L01,11,27,0,5,0
2024-11-01,L01,11,22,0,3,0
2024-12-01,L01,11,19,0,6,-5
2025-01-01,L01,11,8,52,10,0
2025-02-01,L01,11,50,0,8,0
2025-03-01,L01,11,42,0,8,0
2025-04-01,L01,11,34,0,7,0
2025-05-01,L01,11,27,0,6,0
2025-06-01,L01,11,21,0,8,0
2025-07-01,L01,11,13,0,12,0
2025-08-01,L01,11,1,59,7,0
2025-09-01,L01,11,53,0,5,0
2025-10-01,L01,11,48,0,5,0
2025-11-01,L01,11,43,0,7,-2
2025-12-01,L01,11,34,0,6,0
2017-01-01,L01,12,56,0,4,0
2017-02-01,L01,12,52,0,2,0
2017-03-01,L01,12,50,0,4,0
2017-04-01,L01,12,46,0,4,0
2017-05-01,L01,12,42,0,4,0
2017-06-01,L01,12,38,0,4,0
2017-07-01,L01,12,34,0,4,0
2017-08-01,L01,12,30,0,1,0
2017-09-01,L01,12,29,0,2,0
2017-10-01,L01,12,27,0,1,2
2017-11-01,L01,12,28,0,4,0
2017-12-01,L01,12,24,0,0,0
2018-01-01,L01,12,24,0,3,0
2018-02-01,L01,12,21,0,0,0
2018-03-01,L01,12,21,0,5,-5
2018-04-01,L01,12,11,45,6,-5
2018-05-01,L01,12,45,0,6,-3
2018-06-01,L01,12,36,0,4,-4
2018-07-01,L01,12,28,0,2,0
2018-08-01,L01,12,26,0,9,0
2018-09-01,L01,12,17,0,4,0
2018-10-01,L01,12,13,0,4,-3
2018-11-01,L01,12,6,50,0,0
2018-12-01,L01,12,56,0,0,0
2019-01-01,L01,12,56,0,5,0
2019-02-01,L01,12,51,0,1,-3
2019-03-01,L01,12,47,0,4,0
2019-04-01,L01,12,43,0,4,0
2019-05-01,L01,12,39,0,3,0
2019-06-01,L01,12,36,0,6,0
2019-07-01,L01,12,30,0,4,0
2019-08-01,L01,12,26,0,4,0
2019-09-01,L01,12,22,0,2,0
2019-10-01,L01,12,20,0,7,0
2019-11-01,L01,12,13,0,3,0
2019-12-01,L01,12,10,46,2,-2
2020-01-01,L01,12,52,0,0,-5
2020-02-01,L01,12,47,0,1,-2
2020-03-01,L01,12,44,0,9,0
2020-04-01,L01,12,35,0,4,0
2020-05-01,L01,12,31,0,7,0
2020-06-01,L01,12,24,0,1,0
2020-07-01,L01,12,23,0,7,-5
2020-08-01,L01,12,11,45,3,0
2020-09-01,L01,12,53,0,3,0
2020-10-01,L01,12,50,0,7,0
2020-11-01,L01,12,43,0,2,0
2020-12-01,L01,12,41,0,2,0
2021-01-01,L01,12,39,0,7,-3
2021-02-01,L01,12,29,0,4,0
2021-03-01,L01,12,25,0,6,0
2021-04-01,L01,12,19,0,7,0
2021-05-01,L01,12,12,0,5,0
2021-06-01,L01,12,7,49,3,0
2021-07-01,L01,12,53,0,2,0
2021-08-01,L01,12,51,0,6,0
2021-09-01,L01,12,45,0,8,0
2021-10-01,L01,12,37,0,1,0
2021-11-01,L01,12,36,0,5,0
2021-12-01,L01,12,31,0,1,0
2022-01-01,L01,12,30,0,3,0
2022-02-01,L01,12,27,0,2,-2
2022-03-01,L01,12,23,0,4,0
2022-04-01,L01,12,19,0,9,0
2022-05-01,L01,12,10,46,11,0
2022-06-01,L01,12,45,0,5,0
2022-07-01,L01,12,40,0,2,0
2022-08-01,L01,12,38,0,8,0
2022-09-01,L01,12,30,0,4,0
2022-10-01,L01,12,26,0,1,-5
2022-11-01,L01,12,20,0,6,-2
2022-12-01,L01,12,12,0,2,0
2023-01-01,L01,12,10,46,6,0
2023-02-01,L01,12,50,0,6,0
2023-03-01,L01,12,44,0,6,0
2023-04-01,L01,12,38,0,4,0
2023-05-01,L01,12,34,0,5,-2
2023-06-01,L01,12,27,0,4,0
2023-07-01,L01,12,23,0,6,0
2023-08-01,L01,12,17,0,5,0
2023-09-01,L01,12,12,0,3,0
2023-10-01,L01,12,9,47,3,0
2023-11-01,L01,12,53,0,1,0
2023-12-01,L01,12,52,0,3,0
2024-01-01,L01,12,49,0,2,0
2024-02-01,L01,12,47,0,7,0
2024-03-01,L01,12,40,0,5,0
2024-04-01,L01,12,35,0,4,0
2024-05-01,L01,12,31,0,7,0
2024-06-01,L01,12,24,0,4,0
2024-07-01,L01,12,20,0,9,0
2024-08-01,L01,12,11,45,3,0
2024-09-01,L01,12,53,0,4,0
2024-10-01,L01,12,49,0,9,-2
2024-11-01,L01,12,38,0,9,0
2024-12-01,L01,12,29,0,4,0
2025-01-01,L01,12,25,0,8,0
2025-02-01,L01,12,17,0,6,0
2025-03-01,L01,12,11,45,7,0
2025-04-01,L01,12,49,0,10,0
2025-05-01,L01,12,39,0,7,0
2025-06-01,L01,12,32,0,8,0
2025-07-01,L01,12,24,0,9,0
2025-08-01,L01,12,15,0,6,0
2025-09-01,L01,12,9,47,5,0
2025-10-01,L01,12,51,0,6,-3
2025-11-01,L01,12,42,0,4,0
2025-12-01,L01,12,38,0,7,0
2017-01-01,L01,13,88,0,1,0
2017-02-01,L01,13,87,0,3,0
2017-03-01,L01,13,84,0,4,0
2017-04-01,L01,13,80,0,4,0
2017-05-01,L01,13,76,0,3,0
2017-06-01,L01,13,73,0,5,0
2017-07-01,L01,13,68,0,4,0
2017-08-01,L01,13,64,0,7,0
2017-09-01,L01,13,57,0,4,0
2017-10-01,L01,13,53,0,1,0
2017-11-01,L01,13,52,0,1,0
2017-12-01,L01,13,51,0,3,0
2018-01-01,L01,13,48,0,2,0
2018-02-01,L01,13,46,0,2,2
2018-03-01,L01,13,46,0,5,0
2018-04-01,L01,13,41,0,4,0
2018-05-01,L01,13,37,0,3,0
2018-06-01,L01,13,34,0,9,0
2018-07-01,L01,13,25,0,7,-2
2018-08-01,L01,13,16,72,7,0
2018-09-01,L01,13,81,0,4,0
2018-10-01,L01,13,77,0,1,0
2018-11-01,L01,13,76,0,1,0
2018-12-01,L01,13,75,0,2,0
2019-01-01,L01,13,73,0,4,0
2019-02-01,L01,13,69,0,3,0
2019-03-01,L01,13,66,0,4,0
2019-04-01,L01,13,62,0,6,0
2019-05-01,L01,13,56,0,6,-3
2019-06-01,L01,13,47,0,5,0
2019-07-01,L01,13,42,0,4,0
2019-08-01,L01,13,38,0,1,0
2019-09-01,L01,13,37,0,4,0
2019-10-01,L01,13,33,0,6,0
2019-11-01,L01,13,27,0,1,0
2019-12-01,L01,13,26,0,3,-2
2020-01-01,L01,13,21,0,3,0
2020-02-01,L01,13,18,0,1,0
2020-03-01,L01,13,17,71,7,0
2020-04-01,L01,13,81,0,2,0
2020-05-01,L01,13,79,0,4,0
2020-06-01,L01,13,75,0,2,0
2020-07-01,L01,13,73,0,4,0
2020-08-01,L01,13,69,0,2,0
2020-09-01,L01,13,67,0,7,-2
2020-10-01,L01,13,58,0,6,0
2020-11-01,L01,13,52,0,3,-3
2020-12-01,L01,13,46,0,2,0
2021-01-01,L01,13,44,0,2,-4
2021-02-01,L01,13,38,0,4,-5
2021-03-01,L01,13,29,0,6,0
2021-04-01,L01,13,23,0,6,0
2021-05-01,L01,13,17,71,7,0
2021-06-01,L01,13,81,0,3,0
2021-07-01,L01,13,78,0,5,0
2021-08-01,L01,13,73,0,7,0
2021-09-01,L01,13,66,0,3,0
2021-10-01,L01,13,63,0,4,0
2021-11-01,L01,13,59,0,4,0
2021-12-01,L01,13,55,0,4,-1
2022-01-01,L01,13,50,0,3,0
2022-02-01,L01,13,47,0,2,0
2022-03-01,L01,13,45,0,5,0
2022-04-01,L01,13,40,0,3,0
2022-05-01,L01,13,37,0,3,0
2022-06-01,L01,13,34,0,5,0
2022-07-01,L01,13,29,0,8,0
2022-08-01,L01,13,21,0,7,0
2022-09-01,L01,13,14,74,8,0
2022-10-01,L01,13,80,0,3,0
2022-11-01,L01,13,77,0,3,0
2022-12-01,L01,13,74,0,2,0
2023-01-01,L01,13,72,0,4,0
2023-02-01,L01,13,68,0,3,0
2023-03-01,L01,13,65,0,3,0
2023-04-01,L01,13,62,0,5,0
2023-05-01,L01,13,57,0,6,0
2023-06-01,L01,13,51,0,4,0
2023-07-01,L01,13,47,0,7,0
2023-08-01,L01,13,40,0,3,0
2023-09-01,L01,13,37,0,1,0
2023-10-01,L01,13,36,0,8,0
2023-11-01,L01,13,28,0,4,0
2023-12-01,L01,13,24,0,1,0
2024-01-01,L01,13,23,0,5,0
2024-02-01,L01,13,18,0,4,0
2024-03-01,L01,13,14,74,3,0
2024-04-01,L01,13,85,0,3,-2
